,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
116,117,CA-2014-115259,8/25/2014,8/27/2014,second class,RC-19960,ryan crowe,consumer,united states,columbus,ohio,43229.0,east,OFF-EN-10002504,office supplies,envelopes,"tyvek  top-opening peel & seel envelopes, plain white",130.464,6.0,0.2,44.0316
117,118,CA-2015-110457,3/2/2015,3/6/2015,standard class,DK-13090,dave kipp,consumer,united states,seattle,washington,98103.0.0,west,FUR-TA-10001768,furniture,tables,hon racetrack conference tables,787.53,3.0,0.0,165.3813
118,119,US-2015-136476,4/5/2015,4/10/2015,standard class,GG-14650,greg guthrie,corporate,united states,bristol,tennessee,,south,OFF-BI-10003650,office supplies,binders,gbc docubind 300 electric binding machine,157.794,1.0,0.7,-115.7156
119,120,CA-2016-103730,6/12/2016,6/15/2016,first class,SC-20725,,consumer,united states,wilmington,delaware,19805.0,east,FUR-FU-10002157,furniture,furnishings,artistic insta-plaque,47.04,3.0,0.0,18.3456
120,121,CA-2016-103730,6/12/2016,6/15/2016,first class,SC-20725,steven cartwright,consumer,united states,wilmington,delaware,19805.0,east,OFF-BI-10003910,office supplies,binders,dxl angle-view binders with locking rings by samsill,30.84,4.0,0.0,13.878
121,122,CA-2016-103730,6/12/2016,6/15/2016,first class,SC-20725,steven cartwright,consumer,united states,wilmington,delaware,19805.0,east,OFF-ST-10000777,office supplies,storage,"companion letter/legal file, black",226.56,6.0,0.0,63.4368
122,123,CA-2016-103730,6/12/2016,6/15/2016,first class,SC-20725,steven cartwright,consumer,united states,wilmington,delaware,19805.0,east,OFF-EN-10002500,office supplies,envelopes,globe weis peel & seel first class envelopes,115.02,9.0,0.0,51.759
123,124,CA-2016-103730,6/12/2016,6/15/2016,first class,SC-20725,steven cartwright,consumer,united states,wilmington,delaware,19805.0,east,TEC-PH-10003875,technology,phones,kld oscar ii style snap-on ultra thin side flip synthetic leather cover case for htc one htc m7,68.04,7.0,0.0,19.7316
124,125,US-2014-152030,12/26/2014,12/28/2014,second class,AD-10180,alan dominguez,home office,united states,houston,texas,77041.0,central,FUR-CH-10004063,furniture,chairs,global deluxe high-back manager's chair,600.558,3.0,0.3,-8.5794
125,126,US-2014-134614,9/20/2014,9/25/2014,standard class,PF-19165,philip fox,consumer,united states,bloomington,illinois,61701.0,central,FUR-TA-10004534,furniture,tables,bevis 44 x 96 conference tables,617.7,6.0,0.5,-407.682
126,127,US-2017-107272,11/5/2017,11/12/2017,standard class,TS-21610,troy staebel,consumer,united states,phoenix,arizona,85023.0,west,OFF-BI-10003274,office supplies,binders,"avery durable slant ring binders, no labels",2.388,2.0,0.7,-1.8308
127,128,US-2017-107272,11/5/2017,11/12/2017,standard class,TS-21610,troy staebel,consumer,united states,phoenix,arizona,85023.0,west,OFF-ST-10002974,office supplies,storage,"trav-l-file heavy-duty shuttle ii, black",243.992,7.0,0.2,30.499
128,129,US-2016-125969,11/6/2016,11/10/2016,second class,LS-16975,lindsay shagiari,home office,united states,los angeles,california,90004.0,west,FUR-CH-10001146,furniture,chairs,"global task chair, black",81.424,2.0,0.2,-9.1602
129,130,US-2016-125969,11/6/2016,11/10/2016,second class,LS-16975,lindsay shagiari,home office,united states,los angeles,california,90004.0,west,FUR-FU-10003773,furniture,furnishings,eldon cleatmat plus chair mats for high pile carpets,238.56,3.0,0.0,26.2416
130,131,US-2017-164147,2/2/2017,2/5/2017,first class,DW-13585,dorothy wardle,corporate,united states,columbus,ohio,43229.0,east,TEC-PH-10002293,technology,phones,anker 36w 4-port usb wall charger travel power adapter for iphone 5s 5c 5,59.97,5.0,0.4,-11.994
131,132,US-2017-164147,2/2/2017,2/5/2017,first class,DW-13585,dorothy wardle,corporate,united states,columbus,ohio,43229.0,east,OFF-PA-10002377,office supplies,paper,xerox 1916,78.304,2.0,0.2,29.364
132,133,US-2017-164147,2/2/2017,2/5/2017,first class,DW-13585,dorothy wardle,corporate,united states,columbus,ohio,43229.0,east,OFF-FA-10002780,office supplies,fasteners,staples,21.456,9.0,0.2,6.9732
133,134,CA-2016-145583,10/13/2016,10/19/2016,standard class,LC-16885,lena creighton,consumer,united states,roseville,california,95661.0,west,OFF-PA-10001804,office supplies,paper,xerox 195,20.04,3.0,0.0,9.6192
134,135,CA-2016-145583,10/13/2016,10/19/2016,standard class,LC-16885,lena creighton,consumer,united states,roseville,california,95661.0,west,OFF-PA-10001736,office supplies,paper,xerox 1880,35.44,1.0,0.0,16.6568
135,136,CA-2016-145583,10/13/2016,10/19/2016,standard class,LC-16885,lena creighton,consumer,united states,roseville,california,95661.0,west,OFF-AR-10001149,office supplies,art,"sanford colorific colored pencils, 12/box",11.52,4.0,0.0,3.456
136,137,CA-2016-145583,10/13/2016,10/19/2016,standard class,LC-16885,lena creighton,consumer,united states,roseville,california,95661.0,west,OFF-FA-10002988,office supplies,fasteners,ideal clamps,4.02,2.0,0.0,1.9698
137,138,CA-2016-145583,10/13/2016,10/19/2016,standard class,LC-16885,lena creighton,consumer,united states,roseville,california,95661.0,west,OFF-BI-10004781,office supplies,binders,gbc wire binding strips,76.176,3.0,0.2,26.6616
138,139,CA-2016-145583,10/13/2016,10/19/2016,standard class,LC-16885,lena creighton,consumer,united states,roseville,california,95661.0,west,OFF-SU-10001218,office supplies,supplies,fiskars softgrip scissors,65.88,6.0,0.0,18.4464
139,140,CA-2016-145583,10/13/2016,10/19/2016,standard class,LC-16885,lena creighton,consumer,united states,roseville,california,95661.0,west,FUR-FU-10001706,furniture,furnishings,longer-life soft white bulbs,43.12,14.0,0.0,20.6976
140,141,CA-2016-110366,9/5/2016,9/7/2016,second class,JD-15895,jonathan doherty,corporate,united states,philadelphia,pennsylvania,19140.0,east,FUR-FU-10004848,furniture,furnishings,"howard miller 13-3/4"" diameter brushed chrome round wall clock",82.8,2.0,0.2,10.35
141,142,CA-2017-106180,9/18/2017,9/23/2017,standard class,SH-19975,sally hughsby,corporate,united states,san francisco,california,,west,OFF-AR-10000940,office supplies,art,newell 343,8.82,3.0,0.0,2.3814
142,143,CA-2017-106180,9/18/2017,9/23/2017,standard class,SH-19975,sally hughsby,corporate,united states,san francisco,california,94122.0,west,OFF-EN-10004030,office supplies,envelopes,convenience packs of business envelopes,10.86,3.0,0.0,5.1042
143,144,CA-2017-106180,9/18/2017,9/23/2017,standard class,SH-19975,sally hughsby,corporate,united states,san francisco,california,94122.0,west,OFF-PA-10004327,office supplies,paper,xerox 1911,143.7,3.0,0.0,68.976
144,145,CA-2017-155376,12/22/2017,12/27/2017,standard class,SG-20080,sandra glassco,consumer,united states,independence,missouri,64055.0,central,OFF-AP-10001058,office supplies,appliances,sanyo 2.5 cubic foot mid-size office refrigerators,839.43,3.0,0.0,218.2518
145,146,CA-2015-110744,9/7/2015,9/12/2015,standard class,HA-14920,helen andreada,consumer,united states,pasadena,california,91104.0,west,OFF-ST-10003656,office supplies,storage,safco industrial wire shelving,671.93,7.0,0.0,20.1579
146,147,CA-2014-110072,10/22/2014,10/28/2014,standard class,MG-17680,maureen gastineau,home office,united states,newark,ohio,43055.0,east,FUR-FU-10000521,furniture,furnishings,"seth thomas 14"" putty-colored wall clock",93.888,4.0,0.2,12.9096
147,148,CA-2016-114489,12/5/2016,12/9/2016,standard class,JE-16165,justin ellison,corporate,united states,franklin,wisconsin,53132.0,central,TEC-PH-10000215,technology,phones,plantronics cordlessâ phone headsetâ with in-line volume - m214c,384.45,11.0,0.0,103.8015
148,149,CA-2016-114489,12/5/2016,12/9/2016,standard class,JE-16165,justin ellison,corporate,united states,franklin,wisconsin,53132.0,central,TEC-PH-10001448,technology,phones,anker astro 15000mah usb portable charger,149.97,3.0,0.0,5.9988
149,150,CA-2016-114489,12/5/2016,12/9/2016,standard class,JE-16165,justin ellison,corporate,united states,franklin,wisconsin,53132.0,central,FUR-CH-10000454,furniture,chairs,"hon deluxe fabric upholstered stacking chairs, rounded back",1951.84,8.0,0.0,585.552
150,151,CA-2016-114489,12/5/2016,12/9/2016,standard class,JE-16165,justin ellison,corporate,united states,franklin,wisconsin,53132.0,central,OFF-BI-10002735,office supplies,binders,gbc prestige therm-a-bind covers,171.55,5.0,0.0,80.6285
151,152,CA-2016-158834,3/13/2016,3/16/2016,first class,TW-21025,tamara willingham,home office,united states,scottsdale,arizona,85254.0,west,OFF-AP-10000326,office supplies,appliances,belkin 7 outlet surgemaster surge protector with phone protection,157.92,5.0,0.2,17.766
152,153,CA-2016-158834,3/13/2016,3/16/2016,first class,TW-21025,tamara willingham,home office,united states,scottsdale,arizona,85254.0,west,TEC-PH-10001254,technology,phones,jabra biz 2300 duo qd duo cordedâ headset,203.184,2.0,0.2,15.2388
153,154,CA-2015-124919,5/31/2015,6/2/2015,first class,SP-20650,stephanie phelps,corporate,united states,san jose,california,95123.0,west,OFF-PA-10001950,office supplies,paper,southworth 25% cotton antique laid paper & envelopes,58.38,7.0,0.0,26.271
154,155,CA-2015-124919,5/31/2015,6/2/2015,first class,SP-20650,stephanie phelps,corporate,united states,san jose,california,95123.0,west,OFF-PA-10002254,office supplies,paper,xerox 1883,105.52,4.0,0.0,48.5392
155,156,CA-2015-124919,5/31/2015,6/2/2015,first class,SP-20650,stephanie phelps,corporate,united states,san jose,california,95123.0,west,OFF-ST-10001590,office supplies,storage,"tenex personal project file with scoop front design, black",80.88,6.0,0.0,21.0288
156,157,CA-2015-118948,5/28/2015,6/3/2015,standard class,NK-18490,neil knudson,home office,united states,seattle,washington,98105.0,west,OFF-AR-10001547,office supplies,art,newell 311,6.63,3.0,0.0,1.7901
157,158,CA-2014-104269,3/1/2014,,second class,DB-13060,dave brooks,consumer,united states,seattle,washington,98115.0,west,FUR-CH-10004063,furniture,chairs,global deluxe high-back manager's chair,457.568,,0.2,51.4764
158,159,CA-2016-114104,11/20/2016,11/24/2016,standard class,NP-18670,nora paige,consumer,united states,edmond,oklahoma,73034.0,central,OFF-LA-10002475,office supplies,labels,avery 519,14.62,2.0,0.0,6.8714
159,160,CA-2016-114104,11/20/2016,11/24/2016,standard class,NP-18670,nora paige,consumer,united states,edmond,oklahoma,73034.0,central,TEC-PH-10004536,technology,phones,avaya 5420 digital phone,944.93,7.0,0.0,236.2325
160,161,CA-2016-162733,5/11/2016,5/12/2016,first class,TT-21070,ted trevino,consumer,united states,los angeles,california,90045.0,west,OFF-PA-10002751,office supplies,paper,xerox 1920,5.98,1.0,0.0,2.691
161,162,CA-2015-119697,12/28/2015,12/31/2015,second class,EM-13960,eric murdock,consumer,united states,philadelphia,pennsylvania,19134.0,east,TEC-AC-10003657,technology,accessories,lenovo 17-key usb numeric keypad,54.384,2.0,0.2,1.3596
162,163,CA-2016-154508,11/16/2016,11/20/2016,standard class,RD-19900,ruben dartt,consumer,united states,carlsbad,new mexico,88220.0.0,west,OFF-EN-10001990,office supplies,envelopes,staple envelope,28.4,5.0,0.0,13.348
163,164,CA-2016-113817,11/7/2016,11/11/2016,standard class,MJ-17740,max jones,consumer,united states,seattle,washington,98115.0,west,OFF-BI-10004002,office supplies,binders,wilson jones international size a4 ring binders,27.68,2.0,0.2,9.688
164,165,CA-2014-139892,9/8/2014,9/12/2014,standard class,BM-11140,becky martin,consumer,united states,san antonio,texas,78207.0,central,OFF-AR-10004441,office supplies,art,bic brite liner highlighters,9.936,3.0,0.2,2.7324
165,166,CA-2014-139892,9/8/2014,9/12/2014,standard class,BM-11140,becky martin,consumer,united states,san antonio,texas,78207.0,central,TEC-MA-10000822,technology,machines,lexmark mx611dhe monochrome laser printer,,8.0,0.4,-1359.992
166,167,CA-2014-139892,9/8/2014,9/12/2014,standard class,BM-11140,becky martin,consumer,united states,san antonio,texas,78207.0,central,OFF-ST-10000991,office supplies,storage,space solutions hd industrial steel shelving.,275.928,3.0,0.2,-58.6347
167,168,CA-2014-139892,9/8/2014,9/12/2014,standard class,BM-11140,becky martin,consumer,united states,san antonio,texas,78207.0.0,central,FUR-CH-10004287,furniture,chairs,safco arco folding chair,1740.06,9.0,0.3,-24.858
168,169,CA-2014-139892,9/8/2014,9/12/2014,standard class,BM-11140,becky martin,consumer,united states,san antonio,texas,78207.0,central,OFF-AR-10002656,office supplies,art,sanford liquid accent highlighters,32.064,6.0,0.2,6.8136
169,170,CA-2014-139892,9/8/2014,9/12/2014,standard class,BM-11140,becky martin,consumer,united states,san antonio,texas,78207.0,central,OFF-AP-10002518,office supplies,appliances,kensington 7 outlet masterpiece power center,177.98,5.0,0.8,-453.849
170,171,CA-2014-139892,9/8/2014,9/12/2014,standard class,BM-11140,becky martin,consumer,united states,san antonio,texas,78207.0,central,TEC-PH-10003931,technology,phones,jbl micro wireless portable bluetooth speaker,143.976,3.0,0.2,8.9985
171,172,CA-2014-118962,8/5/2014,8/9/2014,standard class,CS-12130,chad sievert,consumer,united states,los angeles,california,90004.0,west,OFF-PA-10000659,office supplies,paper,"adams phone message book, professional, 400 message capacity, 5 3/6â x 11â",20.94,3.0,0.0,9.8418
172,173,CA-2014-118962,8/5/2014,8/9/2014,standard class,CS-12130,chad sievert,consumer,united states,los angeles,california,90004.0,west,OFF-PA-10001144,office supplies,paper,xerox 1913,110.96,2.0,0.0,53.2608
173,174,CA-2014-118962,8/5/2014,8/9/2014,standard class,CS-12130,chad sievert,consumer,united states,los angeles,california,90004.0,west,FUR-CH-10003817,furniture,chairs,"global value steno chair, gray",340.144,7.0,0.2,21.259
174,175,US-2014-100853,2014-09-14,9/19/2014,standard class,JB-15400,jennifer braxton,corporate,united states,chicago,illinois,60623.0,central,OFF-AP-10000891,office supplies,appliances,kensington 7 outlet masterpiece homeoffice power control center,52.448,2.0,0.8,-131.12
175,176,US-2014-100853,9/14/2014,9/19/2014,standard class,JB-15400,jennifer braxton,corporate,united states,chicago,illinois,60623.0,central,OFF-LA-10003148,office supplies,labels,avery 51,20.16,4.0,0.2,6.552
176,177,US-2017-152366,4/21/2017,4/25/2017,second class,SJ-20500,shirley jackson,consumer,united states,houston,texas,77036.0,central,OFF-AP-10002684,office supplies,appliances,"acco 7-outlet masterpiece power center, wihtout fax/phone line protection",97.264,4.0,0.8,-243.16
177,178,US-2015-101511,11/21/2015,11/23/2015,second class,JE-15745,joel eaton,consumer,united states,newark,ohio,43055.0,east,FUR-CH-10004698,furniture,chairs,"padded folding chairs, black, 4/carton",396.802,7.0,0.3,-11.3372
178,179,US-2015-101511,11/21/2015,11/23/2015,second class,JE-15745,joel eaton,consumer,united states,newark,ohio,43055.0,east,OFF-SU-10002189,office supplies,supplies,acme rosewood handle letter opener,15.88,5.0,0.2,-3.7715
179,180,CA-2015-137225,12/15/2015,12/19/2015,standard class,JK-15640,jim kriz,home office,united states,new york city,new york,10009.0,east,OFF-AR-10001940,office supplies,art,"sanford colorific eraseable coloring pencils, 12 count",3.28,1.0,0.0,1.4104
180,181,CA-2014-166191,12/5/2014,12/9/2014,second class,DK-13150,david kendrick,corporate,united states,decatur,illinois,62521.0,central,OFF-ST-10003455,office supplies,storage,"tenex file box, personal filing tote with lid, black",24.816,2.0,0.2,1.8612
181,182,CA-2014-166191,12/5/2014,12/9/2014,second class,DK-13150,david kendrick,corporate,united states,decatur,illinois,62521.0,central,TEC-AC-10004659,technology,accessories,imationâ secure+ hardware encrypted usb 2.0â flash drive; 16gb,408.744,7.0,0.2,76.6395
182,183,CA-2014-158274,11/19/2014,11/24/2014,second class,RM-19675,robert marley,home office,united states,monroe,louisiana,71203.0,south,TEC-PH-10003273,technology,phones,at&t tr1909w,503.96,4.0,0.0,131.0296
183,184,CA-2014-158274,11/19/2014,11/24/2014,second class,RM-19675,robert marley,home office,united states,monroe,louisiana,71203.0,south,TEC-PH-10004896,technology,phones,nokia lumia 521 (t-mobile),149.95,5.0,0.0,41.986
184,185,CA-2014-158274,11/19/2014,11/24/2014,second class,RM-19675,robert marley,home office,united states,monroe,louisiana,71203.0,south,TEC-AC-10002345,technology,accessories,hp standard 104 key ps/2 keyboard,29.0,2.0,0.0,7.25
185,186,CA-2016-105018,11/28/2016,12/2/2016,standard class,SK-19990,sally knutson,consumer,united states,fairfield,connecticut,6824.0,east,OFF-BI-10001890,office supplies,binders,avery poly binder pockets,7.16,2.0,0.0,3.4368
186,187,CA-2014-123260,8/26/2014,8/30/2014,standard class,FM-14290,frank merwin,home office,united states,los angeles,california,90032.0,west,TEC-AC-10002323,technology,accessories,sandisk ultra 32 gb microsdhc class 10 memory card,176.8,8.0,0.0,22.984
187,188,CA-2016-157000,2016-07-16,7/22/2016,standard class,AM-10360,alice mccarthy,corporate,united states,grand prairie,texas,75051.0,central,OFF-ST-10001328,office supplies,storage,"personal filing tote with lid, black/gray",37.224,3.0,0.2,3.7224
188,189,CA-2016-157000,7/16/2016,7/22/2016,standard class,AM-10360,alice mccarthy,corporate,united states,grand prairie,texas,75051.0,central,OFF-PA-10001950,office supplies,paper,southworth 25% cotton antique laid paper & envelopes,20.016,3.0,0.2,6.255
189,190,CA-2015-102281,10/12/2015,10/14/2015,first class,MP-17470,mark packer,home office,united states,new york city,new york,10035.0,east,FUR-BO-10002613,furniture,bookcases,"atlantic metals mobile 4-shelf bookcases, custom colors",899.136,4.0,0.2,112.392
